id,url,create_user,create_ts,mod_user,mod_ts,facility_id_id,facility_id_key,facility_id_url,company_id_id,company_id_key,company_id_url,order_nbr,order_type_id_id,order_type_id_key,order_type_id_url,status_id,ord_date,exp_date,req_ship_date,dest_facility_id,shipto_facility_id,cust_name,cust_addr,cust_addr2,cust_addr3,cust_city,cust_state,cust_zip,cust_country,cust_phone_nbr,cust_email,cust_nbr,shipto_name,shipto_addr,shipto_addr2,shipto_addr3,shipto_city,shipto_state,shipto_zip,shipto_country,shipto_phone_nbr,shipto_email,ref_nbr,stage_location_id,ship_via_ref_code,route_nbr,external_route,destination_company_id_id,destination_company_id_key,destination_company_id_url,ship_via_id,priority,host_allocation_nbr,sales_order_nbr,sales_channel,customer_po_nbr,carrier_account_nbr,payment_method_id,dest_dept_nbr,start_ship_date,stop_ship_date,vas_group_code,spl_instr,currency_code,record_origin_code,cust_contact,shipto_contact,ob_lpn_type,ob_lpn_type_id,total_orig_ord_qty,orig_sku_count,orig_sale_price,gift_msg,sched_ship_date,customer_po_type,customer_vendor_code,externally_planned_load_flg,work_order_kit_id,order_nbr_to_replace,stop_ship_flg,lpn_type_class,billto_carrier_account_nbr,duties_carrier_account_nbr,duties_payment_method_id,customs_broker_contact_id,order_shipped_ts,cust_field_1,cust_field_2,cust_field_3,cust_field_4,cust_field_5,cust_date_1,cust_date_2,cust_date_3,cust_date_4,cust_date_5,cust_number_1,cust_number_2,cust_number_3,cust_number_4,cust_number_5,cust_decimal_1,cust_decimal_2,cust_decimal_3,cust_decimal_4,cust_decimal_5,cust_short_text_1,cust_short_text_2,cust_short_text_3,cust_short_text_4,cust_short_text_5,cust_short_text_6,cust_short_text_7,cust_short_text_8,cust_short_text_9,cust_short_text_10,cust_short_text_11,cust_short_text_12,cust_long_text_1,cust_long_text_2,cust_long_text_3,order_instructions_set,order_dtl_set_result_count,order_dtl_set_url,order_lock_set,tms_parcel_shipment_nbr,erp_source_hdr_ref,erp_source_system_ref,tms_order_hdr_ref,group_ref
42120,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42120,interface.sap,2025-09-09T16:07:28.017812-03:00,lbpereira,2025-09-10T16:40:35.383612-03:00,3,CITA,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/3,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000133,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-09,,2025-09-11,,,CONSELHO PAROQUIAL NOSSA SENHORA DE FATIMA,R MARIO MAMEDE,750,,FORTALEZA,CE,60415-000,,,,1011911,CONSELHO PAROQUIAL NOSSA SENHORA DE FATIMA,R MARIO MAMEDE,750,,FORTALEZA,CE,60415-000,,,,07294093000153,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,2,2,,,,,,True,,,False,,,,,,2025-09-10T16:40:35.383612-03:00,,000000054,,223250090388150,23250906267630002580550010000000541324491123,2025-09-09,,,,,1,2,0,0,0,0,0,0,0,0,6100000030,,,,,,,,,,,,MARCONE GOMES DE MESQUITA,"Remessa em bonificação, doação ou brinde /  Venda merc.adq.r",,[],,,,,,,,
42121,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42121,interface.sap,2025-09-09T16:20:47.081502-03:00,mgsilva,2025-09-11T16:16:27.469605-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000141,354,Z45,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/354,90,2025-09-09,,2025-09-11,,,ESCOLA GERACAO ELEITA LTDA,"R RAIMUNDO VIANA, 34, CASA 1 2 E 3 ANDARES",34,,SALVADOR,BA,41950-790,,,,1008772,ESCOLA GERACAO ELEITA LTDA,"R RAIMUNDO VIANA, 34, CASA 1 2 E 3 ANDARES",34,,SALVADOR,BA,41950-790,,,,36124971000190,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,1,1,,,,,,True,,,False,,,,,,2025-09-11T16:16:27.469605-03:00,,000000104,,135252649159655,35250906267630002661550010000001041655811459,2025-09-10,,,,,1,1,0,0,0,0,0,0,0,0,6100000031,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
42122,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42122,interface.sap,2025-09-09T16:20:48.335389-03:00,mgsilva,2025-09-11T16:16:27.469605-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000151,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-09,,2025-09-11,,,INSTITUTO EDUCACIONAL ICE EIRELI   ME,RUA GUILHERME HANS,43,,CUIABA,MT,78065-170,,,,1012053,INSTITUTO EDUCACIONAL ICE EIRELI   ME,RUA GUILHERME HANS,43,,CUIABA,MT,78065-170,,,,03620439000105,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,3,3,,,,,,True,,,False,,,,,,2025-09-11T16:16:27.469605-03:00,,000000106,,135252649226534,35250906267630002661550010000001061887159216,2025-09-10,,,,,1,1,0,0,0,0,0,0,0,0,6100000031,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,"Remessa em bonificação, doação ou brinde /  Venda merc.adq.r",,[],,,,,,,,
42123,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42123,interface.sap,2025-09-09T16:20:50.303444-03:00,mgsilva,2025-09-11T16:16:27.469605-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000119,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-09,,2025-09-11,,,CENTRO EDUCACIONAL BALAO MAGICO LTDA   ME,Q QUADRA 19,S/N,,VALPARAISO DE GOIAS,GO,72876-057,,,,1012044,CENTRO EDUCACIONAL BALAO MAGICO LTDA   ME,Q QUADRA 19,S/N,,VALPARAISO DE GOIAS,GO,72876-057,,,,01121961000117,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,7,7,,,,,,True,,,False,,,,,,2025-09-11T16:16:27.469605-03:00,,000000173,,135252665347810,35250906267630002661550010000001731653435708,2025-09-11,,,,,1,1,0,0,0,0,0,0,0,0,6100000031,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,"Venda merc.adq.receb.de terceiros /  Remessa em bonificação,",,[],,,,,,,,
42124,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42124,interface.sap,2025-09-09T16:20:52.659563-03:00,mgsilva,2025-09-11T16:16:27.469605-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000120,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-09,,2025-09-11,,,CENTRO EDUCACIONAL BALAO MAGICO LTDA   ME,Q QUADRA 19,S/N,,VALPARAISO DE GOIAS,GO,72876-057,,,,1012044,CENTRO EDUCACIONAL BALAO MAGICO LTDA   ME,Q QUADRA 19,S/N,,VALPARAISO DE GOIAS,GO,72876-057,,,,01121961000117,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,6,6,,,,,,True,,,False,,,,,,2025-09-11T16:16:27.469605-03:00,,000000108,,135252649389344,35250906267630002661550010000001081427608895,2025-09-10,,,,,1,1,0,0,0,0,0,0,0,0,6100000031,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,"Remessa em bonificação, doação ou brinde /  Venda merc.adq.r",,[],,,,,,,,
42125,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42125,interface.sap,2025-09-09T16:20:54.563919-03:00,mgsilva,2025-09-11T16:16:27.469605-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000152,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-09,,2025-09-11,,,INSTITUTO EDUCACIONAL ICE EIRELI   ME,RUA GUILHERME HANS,43,,CUIABA,MT,78065-170,,,,1012053,INSTITUTO EDUCACIONAL ICE EIRELI   ME,RUA GUILHERME HANS,43,,CUIABA,MT,78065-170,,,,03620439000105,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,16,14,,,,,,True,,,False,,,,,,2025-09-11T16:16:27.469605-03:00,,000000107,,135252649226815,35250906267630002661550010000001071702175624,2025-09-10,,,,,1,2,0,0,0,0,0,0,0,0,6100000031,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,"Venda merc.adq.receb.de terceiros /  Remessa em bonificação,",,[],,,,,,,,
42126,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/42126,interface.sap,2025-09-09T16:20:56.725731-03:00,mgsilva,2025-09-11T16:16:27.469605-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000147,354,Z45,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/354,90,2025-09-09,,2025-09-11,,,CENTRO EDUCACIONAL INTERATIVA LTDA,R SANTOS DUMONT,S/N,,SENADOR CANEDO,GO,75251-437,,,,1009631,CENTRO EDUCACIONAL INTERATIVA LTDA,R SANTOS DUMONT,S/N,,SENADOR CANEDO,GO,75251-437,,,,26406572000169,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,14,6,,,,,,True,,,False,,,,,,2025-09-11T16:16:27.469605-03:00,,000000103,,135252649159471,35250906267630002661550010000001031636775917,2025-09-10,,,,,1,1,0,0,0,0,0,0,0,0,6100000031,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
97007,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97007,interface.sap,2025-09-22T09:38:47.256617-03:00,frjunior,2025-09-23T16:57:38.410366-03:00,3,CITA,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/3,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000923,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,R DO E S DA S COSTA,QUADRA TRINTA E TRES 6 A CONJ GERALDO PALMEIRA,6-A,,ANANINDEUA,PA,67040-320,,,,1035786,R DO E S DA S COSTA,QUADRA TRINTA E TRES 6 A CONJ GERALDO PALMEIRA,6-A,,ANANINDEUA,PA,67040-320,,,,36590336000107,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,2,2,,,,,,True,,,False,,,,,,2025-09-23T16:57:38.410366-03:00,,000000435,,223250095694011,23250906267630002580550010000004351108910934,2025-09-23,,,,,1,1,0,0,0,0,0,0,0,0,6100000114,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97008,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97008,interface.sap,2025-09-22T09:38:49.009112-03:00,frjunior,2025-09-23T16:57:38.410366-03:00,3,CITA,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/3,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000903,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,CENTRO INFANTIL DE MOCAJUBA S S LTDA,R LAURO SODRE,S/N,,MOCAJUBA,PA,68420-000,,,,1007878,CENTRO INFANTIL DE MOCAJUBA S S LTDA,R LAURO SODRE,S/N,,MOCAJUBA,PA,68420-000,,,,01632390000185,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,2,2,,,,,,True,,,False,,,,,,2025-09-23T16:57:38.410366-03:00,,000000441,,223250095699498,23250906267630002580550010000004411729844432,2025-09-23,,,,,1,1,0,0,0,0,0,0,0,0,6100000114,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97009,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97009,interface.sap,2025-09-22T09:38:50.793577-03:00,frjunior,2025-09-23T16:57:38.410366-03:00,3,CITA,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/3,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000958,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-19,,2025-09-23,,,EDUCANDARIO ARTE DO SABER LTDA,"AVENIDA DIONISIA MOREIRA, 238",238,,REDENCAO,PA,68551-250,,,,1009380,EDUCANDARIO ARTE DO SABER LTDA,"AVENIDA DIONISIA MOREIRA, 238",238,,REDENCAO,PA,68551-250,,,,02735690000152,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,2,1,,,,,,True,,,False,,,,,,2025-09-23T16:57:38.410366-03:00,,000000437,,223250095694793,23250906267630002580550010000004371734895543,2025-09-23,,,,,1,1,0,0,0,0,0,0,0,0,6100000114,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,Venda merc.adq.rec.terceiros dest.ñ contribuinte,,[],,,,,,,,
97010,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97010,interface.sap,2025-09-22T09:48:28.357577-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000860,354,Z45,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/354,90,2025-09-19,,2025-09-23,,,INDAIA ASSESSORIA EDUCACIONAL LTDA ME,R LEOPOLDO SOMBINI,105,,INDAIATUBA,SP,13345-731,,,,1011811,INDAIA ASSESSORIA EDUCACIONAL LTDA ME,R LEOPOLDO SOMBINI,105,,INDAIATUBA,SP,13345-731,,,,67992404000180,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,6,3,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000593,,135252789425894,35250906267630002661550010000005931812554638,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
97011,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97011,interface.sap,2025-09-22T09:48:29.361081-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001004,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,ESCOLA MAGNUS JUNIOR LTDA,R ADOLFO CLARO DE ALMEIDA,65,,SOROCABA,SP,18044-420,,,,1023366,ESCOLA MAGNUS JUNIOR LTDA,R ADOLFO CLARO DE ALMEIDA,65,,SOROCABA,SP,18044-420,,,,50358050000113,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,1,1,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000556,,135252788911619,35250906267630002661550010000005561866173981,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97012,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97012,interface.sap,2025-09-22T09:48:31.221222-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000880,349,Z05,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/349,90,2025-09-19,,2025-09-23,,,CENTRO DE EDUCACAO E RECREACAO INFANTIL DALMA,R DR  BARROS JUNIOR,517,,SALTO,SP,13320-220,,,,1023376,CENTRO DE EDUCACAO E RECREACAO INFANTIL DALMA,R DR  BARROS JUNIOR,517,,SALTO,SP,13320-220,,,,02641505000160,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,12,8,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000583,,135252789302190,35250906267630002661550010000005831308963507,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
97013,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97013,interface.sap,2025-09-22T09:48:32.849581-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000871,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,MUNDO ENEM EIRELI,R HUMAITA,1274,,INDAIATUBA,SP,13330-665,,,,1011625,MUNDO ENEM EIRELI,R HUMAITA,1274,,INDAIATUBA,SP,13330-665,,,,11646235000171,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,11,1,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000585,,135252789328617,35250906267630002661550010000005851225636686,2025-09-22,,,,,1,3,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97014,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97014,interface.sap,2025-09-22T09:48:35.145289-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001003,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,ESCOLA MAGNUS JUNIOR LTDA,R ADOLFO CLARO DE ALMEIDA,65,,SOROCABA,SP,18044-420,,,,1023366,ESCOLA MAGNUS JUNIOR LTDA,R ADOLFO CLARO DE ALMEIDA,65,,SOROCABA,SP,18044-420,,,,50358050000113,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,4,4,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000564,,135252789055606,35250906267630002661550010000005641213013514,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97015,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97015,interface.sap,2025-09-22T09:48:41.177161-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000840,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,ESCOLA INFANTIL O MUNDO ENCANTADO LTDA,AV BADEN POWELL,1236,,CAMPINAS,SP,13040-093,,,,1022652,ESCOLA INFANTIL O MUNDO ENCANTADO LTDA,AV BADEN POWELL,1236,,CAMPINAS,SP,13040-093,,,,45777768000104,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,1,1,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000555,,135252788911479,35250906267630002661550010000005551234912802,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97016,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97016,interface.sap,2025-09-22T09:48:44.683629-03:00,mgsilva,2025-09-23T16:58:41.328639-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001024,354,Z45,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/354,90,2025-09-19,,2025-09-23,,,COLEGIO PASSOS EIRELI,RUA SEIKE SAITO,573,,JUNDIAI,SP,13214-077,,,,1009366,COLEGIO PASSOS EIRELI,RUA SEIKE SAITO,573,,JUNDIAI,SP,13214-077,,,,05328891000123,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,4,4,,,,,,True,,,False,,,,,,2025-09-23T16:58:41.328639-03:00,,000000554,,135252788883520,35250906267630002661550010000005541971801984,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000115,,,,,,,,,,,,CARRO PROPRIO,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
97017,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97017,interface.sap,2025-09-22T09:50:39.159346-03:00,mgsilva,2025-09-23T15:31:02.881641-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000824,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,COLEGIO HARMONIA EIRELI,R TV8,101,,GOIANIA,GO,74483-609,,,,1005294,COLEGIO HARMONIA EIRELI,R TV8,101,,GOIANIA,GO,74483-609,,,,40903202000168,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,3,3,,,,,,True,,,False,,,,,,2025-09-23T15:31:02.881641-03:00,,000000569,,135252789191489,35250906267630002661550010000005691772443940,2025-09-22,,,,,1,2,0,0,0,0,0,0,0,0,6100000116,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,Outras saídas - Simples Remessa para Escola,,[],,,,,,,,
97018,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97018,interface.sap,2025-09-22T09:50:42.539625-03:00,mgsilva,2025-09-23T15:31:02.881641-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000821,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-19,,2025-09-23,,,ASSOCIACAO DE PAIS E MESTRES DO CENTRO EDUCATIVO,R ALEXANDRE GUSMAO,241,,PONTA PORA,MS,79900-001,,,,1046558,ASSOCIACAO DE PAIS E MESTRES DO CENTRO EDUCATIVO,R ALEXANDRE GUSMAO,241,,PONTA PORA,MS,79900-001,,,,05115923000102,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,99,34,,,,,,True,,,False,,,,,,2025-09-23T15:31:02.881641-03:00,,000000709,,135252800187522,35250906267630002661550010000007091996193754,2025-09-23,,,,,1,7,0,0,0,0,0,0,0,0,6100000116,,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,Venda merc.adq.rec.terceiros dest.ñ contribuinte /  Remessa,,[],,,,,,,,
97019,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/97019,interface.sap,2025-09-22T09:50:43.070368-03:00,mgsilva,2025-09-23T15:31:02.881641-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80000976,431,Z56,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/431,90,2025-09-19,,2025-09-23,,,MISSAO ALO CRIANCA DE ASSISTENCIA INFANT,AVENIDA TIRADENTES,615,,ANAPOLIS,GO,75040-010,,,,1011792,MISSAO ALO CRIANCA DE ASSISTENCIA INFANT,AVENIDA TIRADENTES,615,,ANAPOLIS,GO,75040-010,,,,06252518000107,,,,,0,*,,,2,,,,,,,,,,,,,,,,,,10,9,,,,,,True,,,False,,,,,,2025-09-23T15:31:02.881641-03:00,,000000625,,135252790769109,35250906267630002661550010000006251156927300,2025-09-22,,,,,1,1,0,0,0,0,0,0,0,0,6100000116,EZ,,,,,,,,,,,BRASPRESS TRANSPORTES URGENTES LTDA,Outras saídas - Simples Remessa para Escola /  Remessa em bo,,[],,,,,,,,
